user_id,total_revenue,currency,total_posts,average_schedule_seconds,total_twitter_post,total_facebook_post,total_pinterest_post,total_instagram_post,total_instagram_story,total_linkedin_post,total_tiktok_post,suggested_hashtags_count,suggested_time_count
1404521706179286685,9.00,usd,1,460829.0,1,0,0,0,0,0,0,0,1
1526549423690426166,,,3,338417.3333333333,0,0,0,3,0,0,0,10,0
1605723967286000014,,,,,,,,,,,,3,0
181870993667309269,90.00,usd,,,,,,,,,,0,1
1842855346559380126,,,1,414053.0,0,0,0,1,0,0,0,0,2
2104677141741976943,,,2,64806.0,0,0,0,2,0,0,0,1,1
2221711241870792017,19.00,usd,3,369030.0,0,1,0,2,0,0,0,5,0
2222404777726775295,,,,,,,,,,,,0,1
2289069263623814194,,,,,,,,,,,,14,0
2473220827244320093,25.00,usd,1,280859.0,0,0,0,1,0,0,0,0,1
2495943315178799770,200.00,usd,,,,,,,,,,11,0
2502046139613984006,30.00,usd,,,,,,,,,,2,1
262956751537772682,30.00,usd,,,,,,,,,,1,1
2880850160273168478,,,1,244839.0,0,0,0,1,0,0,0,0,2
3010642746272566365,60.00,usd,3,462612.5,0,0,1,2,0,0,0,0,3
330557727958496786,9.00,usd,1,,0,1,0,0,0,0,0,4,1
3530537482094381756,,,1,360052.0,0,0,0,1,0,0,0,9,0
3541643016186033692,,,1,342010.0,0,0,0,1,0,0,0,12,0
3594709735251965376,,,1,,0,0,0,1,0,0,0,0,1
3701351667152250379,19.00,usd,3,108056.0,0,1,0,2,0,0,0,,
3745390094853710942,,,,,,,,,,,,10,0
3980296920031969153,,,1,385235.0,0,0,0,1,0,0,0,30,0
4078947273988277746,9.00,usd,2,57643.0,0,0,0,2,0,0,0,8,1
4121306061064249288,,,3,256830.66666666666,0,0,0,3,0,0,0,0,2
4243295550770005902,,,1,126012.0,0,0,0,1,0,0,0,,
4296866513411033021,90.00,usd,1,644429.0,0,1,0,0,0,0,0,11,1
4307383674307860662,18.00,usd,5,228638.5,0,0,1,4,0,0,0,33,1
4518094780719677825,180.00,usd,1,151247.0,0,0,0,1,0,0,0,4,1
4794219210558449465,19.00,usd,1,651613.0,0,0,0,1,0,0,0,,
4852017653485722776,18.00,usd,,,,,,,,,,30,1
4866800245641425585,90.00,usd,5,505812.0,0,2,1,2,0,0,0,39,0
4903751132184093247,,,1,273658.0,0,0,1,0,0,0,0,,
4942942167960869079,,,2,90012.0,0,1,0,1,0,0,0,2,0
5136357732132851818,,,1,86416.0,0,0,0,1,0,0,0,4,0
5237395929007841230,,,1,194414.0,0,1,0,0,0,0,0,0,1
5329006293687252223,,,2,502251.5,0,1,0,1,0,0,0,0,3
5432212391398436027,30.00,usd,1,,0,0,0,1,0,0,0,8,2
5538321396036320501,19.00,usd,3,,0,0,2,1,0,0,0,0,1
5558437683193945714,,,3,214224.0,0,1,0,2,0,0,0,2,1
5689258943998193677,9.00,usd,2,262812.0,0,0,0,2,0,0,0,0,2
5778059204305103269,90.00,usd,2,597651.0,0,0,0,2,0,0,0,1,0
5880758976762990069,19.00,usd,2,511259.0,0,0,0,2,0,0,0,12,0
6426301108461732933,0.00,usd,1,716439.0,0,0,0,1,0,0,0,,
6500772019146254387,30.00,usd,,,,,,,,,,10,1
6597154673993696634,9.00,usd,1,356422.0,0,1,0,0,0,0,0,0,1
6606531442409033243,90.00,usd,,,,,,,,,,6,3
661742776242785534,38.00,usd,1,637210.0,0,0,0,1,0,0,0,10,1
6622230875947693179,19.00,usd,,,,,,,,,,,
6647747495203586913,25.00,usd,1,673212.0,0,1,0,0,0,0,0,4,1
6734252217874689537,19.00,usd,,,,,,,,,,15,1
69560445491541626,58.00,usd,1,,0,0,0,1,0,0,0,4,1
7012238655909676383,18.00,usd,1,428449.0,0,0,1,0,0,0,0,59,1
7248805583815036869,15.00,usd,,,,,,,,,,26,1
7619232985281887292,19.00,usd,1,,0,0,1,0,0,0,0,1,0
7626654517972217780,19.00,usd,1,,0,1,0,0,0,0,0,18,0
7633918547541822101,,,1,,0,0,0,1,0,0,0,4,1
7670295311354589545,,,1,,0,1,0,0,0,0,0,0,2
7699578372722002707,19.00,usd,1,244815.0,0,1,0,0,0,0,0,0,2
7781988967477240626,,,,,,,,,,,,0,1
7790495737745111511,30.00,usd,2,655249.0,0,1,0,1,0,0,0,0,1
7815781995101411876,19.00,usd,2,540045.0,0,0,0,2,0,0,0,,
7829047744044111915,19.00,usd,1,,0,0,1,0,0,0,0,6,4
785543248765796180,29.00,usd,1,424808.0,0,0,0,1,0,0,0,0,2
7905363119212623435,19.00,usd,2,,0,1,1,0,0,0,0,0,1
7981156432739114573,,,3,302439.0,0,1,0,2,0,0,0,2,2
8068752737452271708,9.00,usd,,,,,,,,,,5,0
8081095464083420339,19.00,usd,1,,0,0,0,1,0,0,0,0,1
8096082428679333434,19.00,usd,1,21610.0,0,0,0,1,0,0,0,0,1
8110090114535972666,9.00,usd,,,,,,,,,,0,2
8184295866264504725,19.00,usd,1,550854.0,0,0,0,1,0,0,0,,
8222970883129900074,9.00,usd,1,194440.0,0,0,0,1,0,0,0,0,2
8264410283630327829,15.00,usd,1,622815.0,0,1,0,0,0,0,0,10,0
8264429860588264689,9.00,usd,2,253818.0,0,0,0,2,0,0,0,,
8299775080362546396,57.00,usd,1,,0,0,0,1,0,0,0,16,6
862089972989405544,,,3,505212.0,0,0,0,3,0,0,0,33,2
8628923573392063686,50.00,usd,1,608455.0,0,1,0,0,0,0,0,21,0
8772222670107473393,19.00,usd,1,644428.0,0,0,0,1,0,0,0,21,1
889310313079409665,,,2,316808.0,0,0,1,1,0,0,0,13,1
9092469527637436303,50.00,usd,3,,0,1,1,1,0,0,0,0,2
9168885146442831403,19.00,usd,,,,,,,,,,6,0
94709523067676790,18.00,usd,,,,,,,,,,1,0
-1530282172317907995,,,2,322231.5,0,1,0,1,0,0,0,0,2
-1715749688519428104,18.00,usd,,,,,,,,,,6,0
-1737818844081893306,29.00,usd,1,61221.0,0,0,0,1,0,0,0,0,1
-1781903748051459768,,,1,363626.0,0,0,0,1,0,0,0,7,1
-1960487317435984149,,,,,,,,,,,,0,1
-2147357636914257967,29.00,usd,1,226841.0,0,0,0,1,0,0,0,0,1
-2334596081698758863,9.00,usd,1,,0,0,0,1,0,0,0,0,2
-2403122245584202932,25.00,usd,5,356441.25,0,0,0,5,0,0,0,6,1
-2441404751664639057,19.00,usd,1,,0,1,0,0,0,0,0,5,3
-2704485476904185342,0.00,usd,,,,,,,,,,0,1
-2940816703530902903,,,3,525650.5,0,0,0,3,0,0,0,1,1
-3015952049872879885,25.00,usd,1,594030.0,0,0,0,1,0,0,0,1,0
-3302157064117352287,,,3,239425.0,0,0,0,3,0,0,0,2,1
-3385725885589294086,19.00,usd,4,355219.6666666667,1,0,0,1,2,0,0,25,0
-3494834983046253277,25.00,usd,3,455450.5,0,1,0,2,0,0,0,,
-3754634841134533152,9.00,usd,2,243035.5,0,0,1,1,0,0,0,,
-3830851217902356638,19.00,usd,,,,,,,,,,8,0
-3863629721516741874,50.00,usd,3,354625.5,0,0,0,3,0,0,0,8,3
-3877358674470603009,19.00,usd,1,525614.0,0,0,0,1,0,0,0,33,3
-4051474000516392298,,,1,489645.0,0,0,1,0,0,0,0,1,1
-4070781545109768567,0.00,usd,3,82802.0,0,1,0,2,0,0,0,1,0
-4099510679133735464,15.00,usd,1,277215.0,0,0,1,0,0,0,0,,
-4259209718879459428,,,1,50410.0,0,1,0,0,0,0,0,18,0
-4493128801580750666,50.00,usd,1,241209.0,0,0,0,1,0,0,0,18,0
-4508715975949836446,29.00,usd,1,219639.0,0,0,0,1,0,0,0,0,2
-463611546869493474,29.00,usd,1,,1,0,0,0,0,0,0,0,2
-4796914947984297580,7.61,usd,1,39609.0,0,0,0,1,0,0,0,,
-4833114370493011770,19.00,usd,1,,0,0,1,0,0,0,0,9,0
-5192250125115323463,5.98,usd,,,,,,,,,,2,2
-5476264491880159468,9.00,usd,,,,,,,,,,15,0
-5530206843731894487,19.00,usd,2,453627.5,0,0,0,2,0,0,0,0,2
-5544126670759686383,49.00,usd,1,,0,1,0,0,0,0,0,8,0
-5644024882172766428,9.00,usd,1,,0,0,0,1,0,0,0,1,0
-5656482706000581890,0.00,usd,3,313218.0,0,0,2,1,0,0,0,,
-5743476942293323333,,,1,547256.0,0,0,0,1,0,0,0,46,0
-5841420035668533767,15.62,usd,1,583228.0,0,0,0,1,0,0,0,27,0
-585771070828610762,45.69,usd,,,,,,,,,,15,1
-5893349081577427337,15.00,usd,,,,,,,,,,0,2
-5979114817571937909,,,1,244811.0,0,0,0,1,0,0,0,1,0
-6165713429956146884,19.00,usd,1,489605.0,0,0,0,1,0,0,0,56,3
-6205691821193380843,15.00,usd,3,333642.3333333333,0,1,0,2,0,0,0,0,1
-6480640230941979422,19.00,usd,,,,,,,,,,1,1
-6510777191969417946,15.00,usd,2,257421.5,0,0,2,0,0,0,0,2,0
-6533626511667933059,,,1,3658.0,0,1,0,0,0,0,0,,
-6789075363589983642,9.00,usd,3,504029.0,0,0,1,2,0,0,0,2,0
-6800921950989515507,38.00,usd,,,,,,,,,,16,1
-6914237473843529569,,,1,162034.0,0,0,0,1,0,0,0,,
-7068599760488900150,,,6,491071.8,0,3,1,2,0,0,0,0,1
-7428291246842842801,19.00,usd,,,,,,,,,,2,0
-7434817032293996978,19.00,usd,2,,0,0,0,2,0,0,0,10,1
-7484750254441316745,,,1,,0,0,0,1,0,0,0,8,0
-7832918122414279511,19.00,usd,1,705655.0,0,1,0,0,0,0,0,,
-7869654574366455438,38.00,usd,1,619226.0,0,1,0,0,0,0,0,,
-7975080184642821971,32.29,usd,1,,0,0,1,0,0,0,0,,
-8124498971206666344,38.00,usd,2,568838.0,0,1,0,1,0,0,0,0,1
-8201996441249847066,15.00,usd,2,500443.0,0,1,0,1,0,0,0,,
-8205060019571329427,102.50,usd,9,306020.5,0,1,1,7,0,0,0,0,2
-8269201887764445800,,,2,239421.5,0,0,0,2,0,0,0,,
-8283167624242303398,19.00,usd,2,284431.5,0,1,1,0,0,0,0,0,1
-8302702018330069925,30.00,usd,3,365406.0,0,2,0,1,0,0,0,2,0
-864168236487327127,,,2,,0,0,0,2,0,0,0,0,1
-8700976000157244194,80.00,usd,1,,0,1,0,0,0,0,0,6,1
-8855357697020907631,29.00,usd,4,481525.0,0,2,0,2,0,0,0,38,2
-8992363070947837736,,,,,,,,,,,,0,2
-904531059245940424,9.00,usd,5,305115.75,0,2,0,3,0,0,0,4,2
-9065270721446342664,15.00,usd,1,306029.0,0,0,0,1,0,0,0,1,4
102027208688005042,9.00,usd,1,363638.0,1,0,0,0,0,0,0,0,1
107316978356931597,9.00,usd,3,327627.0,0,1,0,2,0,0,0,,
1331819176450170738,76.00,usd,1,43259.0,0,0,0,1,0,0,0,41,3
1491961586576448700,,,,,,,,,,,,4,0
1509866345644540467,,,,,,,,,,,,6,3
1766316640103544206,19.00,usd,1,687657.0,0,0,0,1,0,0,0,4,2
1902407193336336062,9.00,usd,1,543652.0,0,0,0,1,0,0,0,0,2
1999200525208523971,19.00,usd,,,,,,,,,,0,1
2092926368270238746,38.00,usd,1,388845.0,0,0,0,1,0,0,0,24,2
2198121827168509360,15.00,usd,1,,0,0,0,1,0,0,0,10,0
2218071513719997008,0.00,usd,,,,,,,,,,0,1
2234901774105903026,,,1,367231.0,0,1,0,0,0,0,0,,
2608056243250850989,,,,,,,,,,,,3,3
3297346363829720769,,,3,414028.5,0,0,2,1,0,0,0,0,1
3326592121833332376,19.00,usd,3,307844.0,0,0,0,3,0,0,0,7,2
3512592962249210207,,,2,46829.0,0,0,0,2,0,0,0,12,0
4134529184334253962,50.00,usd,1,100841.0,0,0,1,0,0,0,0,17,0
4255843690832615197,90.00,usd,2,,0,1,0,1,0,0,0,2,4
4274626647217292966,9.00,usd,,,,,,,,,,1,0
4424883268372349313,,,1,165639.0,0,0,0,1,0,0,0,38,1
44279981222750643,600.00,usd,3,363648.5,0,1,0,2,0,0,0,,
4497143452871988915,,,1,,0,0,0,1,0,0,0,4,1
4534070725716741868,,,,,,,,,,,,6,0
4603784835714669966,19.00,usd,1,532833.0,0,0,0,1,0,0,0,13,2
4632313748608385369,9.00,usd,1,266425.0,0,0,0,1,0,0,0,33,0
4820382941125167375,25.00,usd,2,284406.0,0,1,0,1,0,0,0,16,1
497032668776455692,,,,,,,,,,,,0,1
5216170133410220458,19.00,usd,,,,,,,,,,0,1
5216289990376177907,,,1,363636.0,0,0,1,0,0,0,0,0,1
5431062755481287975,75.00,usd,2,165610.0,0,0,0,2,0,0,0,3,0
5486029452678191630,,,1,,0,0,1,0,0,0,0,0,1
5594131191801550529,9.00,usd,,,,,,,,,,4,0
5620415358192881496,,,,,,,,,,,,0,1
5679467239119444894,19.00,usd,3,599406.5,0,1,1,1,0,0,0,9,1
5721723120875563520,,,,,,,,,,,,3,1
5752678379521169046,9.00,usd,1,338405.0,0,1,0,0,0,0,0,1,1
6113063643323765286,,,,,,,,,,,,3,1
6123035300981638438,,,1,,0,0,0,1,0,0,0,7,1
6145377912869119992,,,,,,,,,,,,4,0
6394201357306861207,,,,,,,,,,,,8,2
6396626070465123918,,,1,172839.0,0,0,0,1,0,0,0,12,3
6407611589164044706,,,1,,0,0,0,1,0,0,0,,
6661985390874057751,90.00,usd,,,,,,,,,,0,1
6732900368484412954,,,1,,0,0,0,1,0,0,0,2,0
6796901134021409140,19.00,usd,,,,,,,,,,,
6935535204940698287,50.00,usd,1,,0,0,0,1,0,0,0,16,2
6974375562458908377,,,1,,0,1,0,0,0,0,0,41,1
699011659238739383,38.00,usd,1,345610.0,0,0,0,1,0,0,0,33,1
7002073456997998113,15.00,usd,3,434426.0,0,0,0,3,0,0,0,,
7124332414615133837,,,1,,0,0,0,1,0,0,0,11,0
7255716310904669158,50.00,usd,2,39619.0,0,0,1,1,0,0,0,22,1
7266660450892210809,15.00,usd,2,140441.5,1,0,0,1,0,0,0,,
745514172214855215,13.87,usd,3,219618.0,0,1,1,1,0,0,0,,
7573449070056953370,9.00,usd,,,,,,,,,,5,0
7670670880102201265,,,1,32454.0,0,0,0,1,0,0,0,5,1
7712873209747003530,90.00,usd,2,381640.5,0,0,0,2,0,0,0,10,4
7753022894059589194,,,,,,,,,,,,9,0
8057917894192839144,,,,,,,,,,,,0,1
8205117827970419117,60.00,usd,2,,0,2,0,0,0,0,0,20,0
8508127189082752240,9.00,usd,1,198055.0,0,1,0,0,0,0,0,4,1
8518421900932760928,,,,,,,,,,,,6,1
8620276763116341347,9.00,usd,,,,,,,,,,10,2
8631420865431206710,270.00,usd,2,172832.0,0,0,1,1,0,0,0,6,6
8866552260343661262,29.00,usd,2,217827.5,0,0,0,2,0,0,0,0,1
8895986453251374105,9.00,usd,1,,0,1,0,0,0,0,0,7,0
8926596703500831958,100.00,usd,2,471618.0,0,0,0,2,0,0,0,4,3
9077215530393704329,9.00,usd,2,558021.0,0,1,1,0,0,0,0,4,1
-1027395588521134033,200.00,usd,2,235828.0,0,0,0,2,0,0,0,0,3
-1136434183713669835,9.00,usd,2,46802.0,0,0,0,2,0,0,0,11,0
-1155788954990190891,19.00,usd,,,,,,,,,,49,3
-1347646977868749238,,,3,424824.0,0,1,1,1,0,0,0,4,2
-1572312755126748738,19.00,usd,2,,0,0,0,2,0,0,0,,
-1815647306570278300,,,,,,,,,,,,2,0
-1887910341982192253,49.00,usd,1,21600.0,0,0,0,1,0,0,0,,
-1891050871422946906,19.00,usd,2,,0,1,0,1,0,0,0,0,2
-190894159606723951,9.00,usd,,,,,,,,,,,
-1961296328118852647,50.00,usd,4,299735.75,0,2,1,1,0,0,0,,
-2039159910712756467,,,1,486057.0,0,0,0,1,0,0,0,8,0
-2080706710789517983,19.00,usd,,,,,,,,,,16,2
-223332994143575484,9.00,usd,,,,,,,,,,,
-227086515532740295,18.00,usd,3,500410.5,0,0,0,3,0,0,0,0,2
-2351056121060570419,15.00,usd,1,,0,0,0,1,0,0,0,4,0
-2374485869365487554,19.00,usd,3,606618.0,0,0,0,3,0,0,0,14,1
-2389556137896326808,25.00,usd,1,216015.0,0,0,0,1,0,0,0,,
-2408704138274001080,80.00,usd,2,270032.5,0,0,0,2,0,0,0,10,1
-2510900040513047268,15.00,usd,2,487823.5,0,0,0,2,0,0,0,,
-2744360703995188801,90.00,usd,1,,0,0,0,1,0,0,0,10,1
-2879902794698786824,49.00,usd,,,,,,,,,,0,1
-311432657779268946,9.00,usd,1,565251.0,0,0,0,1,0,0,0,,
-3115982315419793526,19.00,usd,2,446440.0,0,0,0,2,0,0,0,0,1
-3234796208793549874,19.00,usd,2,320425.0,0,1,0,1,0,0,0,0,2
-3332383810904749694,9.00,usd,1,532846.0,0,0,0,1,0,0,0,12,2
-3431387142037031070,9.00,usd,,,,,,,,,,,
-3599167283753949092,,,1,,0,0,1,0,0,0,0,,
-3817734075737056178,38.00,usd,2,424816.5,0,0,0,2,0,0,0,4,1
-3838402735744412556,,,1,,0,1,0,0,0,0,0,,
-3894811595729056654,100.00,usd,,,,,,,,,,13,1
-3931727512478095566,29.00,usd,,,,,,,,,,13,0
-3939674080075569429,,,1,,0,0,0,1,0,0,0,1,1
-3959008463375125218,,,3,478826.0,0,1,0,2,0,0,0,0,1
-4091120596475231067,9.00,usd,1,626428.0,0,0,1,0,0,0,0,,
-4124928872322819518,,,2,644410.0,0,1,0,1,0,0,0,0,2
-4216305912370488247,,,1,468027.0,0,0,0,1,0,0,0,3,2
-4262758225200697581,90.00,usd,1,392419.0,0,0,0,1,0,0,0,0,1
-4283026172916054463,9.00,usd,2,500440.0,0,0,0,2,0,0,0,3,0
-4301189732217859567,19.00,usd,1,277259.0,1,0,0,0,0,0,0,,
-4313948152706793060,19.00,usd,1,327622.0,0,0,0,1,0,0,0,9,0
-4329713507589786031,19.00,usd,,,,,,,,,,,
-4334533282896731773,19.00,usd,1,633652.0,0,1,0,0,0,0,0,9,0
-442548556824276380,,,2,392403.0,0,1,1,0,0,0,0,0,1
-450860219850386481,36.00,usd,3,217241.66666666666,0,0,0,3,0,0,0,26,2
-4692955287215813367,,,,,,,,,,,,8,4
-4766579122316566069,38.00,usd,2,176430.5,0,1,0,1,0,0,0,24,1
-4844919123538055111,18.00,usd,2,226842.5,0,0,0,2,0,0,0,6,2
-4954802549597929621,9.00,usd,,,,,,,,,,16,1
-5049202732788926529,,,,,,,,,,,,7,1
-5063395306250834902,15.00,usd,2,378040.0,0,0,1,1,0,0,0,1,1
-5319468538070929767,9.00,usd,1,702047.0,0,0,0,1,0,0,0,7,0
-5567054323217503863,,,2,311438.0,0,0,0,2,0,0,0,2,1
-5824195855299110111,,,1,3657.0,0,0,0,1,0,0,0,2,0
-6268831662515080846,8.03,usd,5,213618.66666666666,0,3,0,2,0,0,0,,
-6292725170657850419,9.00,usd,,,,,,,,,,3,0
-6392021452421832059,19.00,usd,2,586800.0,0,1,1,0,0,0,0,6,0
-6492637375670029144,,,1,,0,1,0,0,0,0,0,,
-6523183406776928200,19.00,usd,,,,,,,,,,0,1
-6650164716388209630,90.00,usd,,,,,,,,,,2,0
-6759053516159258519,29.00,usd,,,,,,,,,,0,1
-6973304442062892612,32.18,usd,3,196246.5,0,1,0,2,0,0,0,16,1
-7073887326073043356,49.00,usd,,,,,,,,,,0,1
-7123174582271098705,25.00,usd,,,,,,,,,,,
-7149134531428221557,9.00,usd,1,212428.0,0,0,0,1,0,0,0,,
-7194435508266566937,50.00,usd,3,123635.0,0,2,0,1,0,0,0,0,1
-7349618190288107911,,,,,,,,,,,,2,2
-7380073638583415456,49.00,usd,1,32426.0,0,0,1,0,0,0,0,9,1
-7402872547214433477,5.78,usd,5,428433.0,0,0,0,5,0,0,0,10,5
-7420081424838066332,19.00,usd,,,,,,,,,,,
-7696097804646870594,30.00,usd,1,,0,0,1,0,0,0,0,2,1
-786129963823810013,30.00,usd,2,,0,0,0,2,0,0,0,4,1
-8028164635494037337,19.00,usd,,,,,,,,,,15,0
-837445641636852710,25.00,usd,,,,,,,,,,,
-8378765153880072503,0.00,usd,,,,,,,,,,7,0
-8409749047726481874,19.00,usd,4,207628.0,0,0,1,3,0,0,0,23,0
-8711295308918648188,,,1,500436.0,0,0,1,0,0,0,0,0,1
-8835741639923764984,,,,,,,,,,,,11,2
-8963859968459922180,250.00,usd,9,329070.4,0,4,0,5,0,0,0,19,3
-9018757511844923070,19.00,usd,1,,0,0,0,1,0,0,0,,
-9139763791648672553,9.00,usd,1,,0,1,0,0,0,0,0,0,1
112086425515645980,,,3,435636.0,0,0,0,3,0,0,0,9,0
1250288581567069037,,,4,282644.5,0,1,1,2,0,0,0,0,1
1345792295195805518,9.00,usd,5,522039.75,0,0,1,3,1,0,0,0,1
1397687373459248622,15.00,usd,2,543637.0,0,0,1,1,0,0,0,10,1
1526120651237158839,9.00,usd,1,,0,0,0,1,0,0,0,,
1665513302241770934,19.00,usd,,,,,,,,,,,
1806324526387197011,,,,,,,,,,,,4,1
2019307648804498846,19.00,usd,2,505837.0,0,0,0,2,0,0,0,0,1
2075735324441304326,9.00,usd,3,21651.0,0,1,0,2,0,0,0,,
2104039955459628418,,,2,369050.5,0,1,1,0,0,0,0,0,1
213075198319560383,19.00,usd,1,75622.0,0,0,0,1,0,0,0,3,1
2484118352326797684,25.00,usd,1,421235.0,0,0,0,1,0,0,0,5,0
2574090145941508060,19.00,usd,3,502240.5,0,0,0,3,0,0,0,9,2
2645785864222521528,120.00,usd,6,450023.3333333333,0,1,1,4,0,0,0,1,1
2648445556985405292,,,,,,,,,,,,0,3
2832548971823300520,15.00,usd,,,,,,,,,,37,1
2899699994740549962,9.00,usd,3,509421.5,0,0,0,3,0,0,0,1,0
2903037345040346916,49.00,usd,2,462646.5,0,1,0,1,0,0,0,13,1
2953881024611823710,,,2,419429.0,0,1,0,1,0,0,0,10,0
2963712104567281464,,,1,,0,0,0,1,0,0,0,0,1
3192628364006034956,,,1,,0,0,0,1,0,0,0,2,0
320512361438330974,9.00,usd,1,,0,0,0,1,0,0,0,26,0
3581158028017466290,,,1,716416.0,0,0,0,1,0,0,0,0,1
3698352640659963376,,,,,,,,,,,,2,1
3724714205485945083,100.00,usd,,,,,,,,,,0,1
3782652707919580043,,,1,388858.0,0,0,0,1,0,0,0,64,1
4090468905642916996,19.00,usd,1,561644.0,0,0,0,1,0,0,0,,
418806471090285511,,,,,,,,,,,,15,0
4244002897448635779,,,1,244812.0,0,0,0,1,0,0,0,0,1
4279008813920007490,,,2,176458.0,0,0,0,2,0,0,0,0,1
4282007135068983334,,,2,255604.0,0,1,0,1,0,0,0,,
4337158671236058810,9.00,usd,1,,0,0,1,0,0,0,0,6,2
4354798040334354443,30.00,usd,2,,0,1,1,0,0,0,0,16,1
4445399862532581967,15.00,usd,3,324049.0,0,1,0,2,0,0,0,10,3
4523327949896726049,30.00,usd,4,252045.25,0,1,1,2,0,0,0,0,1
4726946510795796028,,,2,,0,0,0,2,0,0,0,0,1
4781183764401130500,18.00,usd,,,,,,,,,,0,1
5205855861520186263,19.00,usd,2,694824.0,0,1,0,1,0,0,0,,
5267234318836537397,29.00,usd,1,79244.0,0,1,0,0,0,0,0,4,1
537917476809164053,,,1,,0,0,0,1,0,0,0,0,1
5442077666219073072,150.00,usd,1,,0,1,0,0,0,0,0,,
5460071240270839555,50.00,usd,1,,0,1,0,0,0,0,0,0,1
5613733021199439348,,,1,,0,0,0,1,0,0,0,10,2
5632674785428457747,30.00,usd,3,320409.0,0,0,1,2,0,0,0,5,4
5700472419675759,15.00,usd,1,,0,0,0,1,0,0,0,0,1
5815720744793695008,38.00,usd,2,552623.5,0,0,0,2,0,0,0,,
5874464704197981238,,,2,,0,1,0,1,0,0,0,15,0
5957978262429850878,57.00,usd,4,335727.0,0,0,1,3,0,0,0,11,2
6017438543280850174,50.00,usd,3,630042.0,0,1,0,2,0,0,0,5,1
6031176136793263922,190.00,usd,,,,,,,,,,1,0
6071096717094154813,,,1,36007.0,0,0,0,1,0,0,0,9,1
608079630451495160,,,2,273620.0,0,1,0,1,0,0,0,0,1
6199443665677501474,,,,,,,,,,,,30,2
640593162026462434,19.00,usd,1,525615.0,0,0,1,0,0,0,0,9,0
6571441146786951517,19.00,usd,1,280822.0,0,0,0,0,1,0,0,4,0
66128010655645891,15.00,usd,,,,,,,,,,10,1
6682035451468887059,19.00,usd,1,399651.0,0,0,0,1,0,0,0,0,2
6715009380225450991,9.00,usd,3,364827.0,0,0,0,3,0,0,0,6,2
6843341779681487435,15.00,usd,1,633631.0,0,0,0,1,0,0,0,6,0
6906156944501728336,,,1,608429.0,0,0,0,1,0,0,0,2,3
7246724450676523535,,,,,,,,,,,,0,2
7400557313710815607,,,1,54018.0,0,1,0,0,0,0,0,,
7472836535571517899,50.00,usd,4,588036.6666666666,0,1,1,2,0,0,0,4,2
752600047750439850,19.00,usd,4,390018.0,0,1,1,2,0,0,0,,
7573233496517911267,380.00,usd,1,223248.0,0,0,0,1,0,0,0,0,5
7722602254660545843,40.00,usd,1,,0,0,1,0,0,0,0,0,2
7972966779083054894,0.00,usd,2,500410.5,0,0,0,2,0,0,0,0,1
8472429365513686108,49.00,usd,,,,,,,,,,38,1
8588333505793199696,,,2,424816.5,0,0,1,1,0,0,0,6,0
859248680052836328,19.00,usd,,,,,,,,,,34,0
8681433061102676397,,,2,180006.0,0,1,0,1,0,0,0,4,0
888245759860520607,580.00,usd,2,183607.0,0,0,1,1,0,0,0,,
9109846900859791992,19.00,usd,2,306035.5,0,0,0,2,0,0,0,6,3
993251573604260992,30.00,usd,1,313247.0,0,0,0,1,0,0,0,0,1
-1103004029308065102,19.00,usd,1,320418.0,0,0,0,1,0,0,0,3,0
-1289377942822176627,155.00,usd,1,,1,0,0,0,0,0,0,1,2
-1345142413567133934,30.00,usd,,,,,,,,,,7,0
-1380434113542859808,19.00,usd,,,,,,,,,,,
-1398285880874964010,490.00,usd,2,,0,0,0,2,0,0,0,0,2
-1644153496120822301,30.00,usd,3,124218.0,0,0,0,3,0,0,0,9,1
-1645307651241318201,,,2,32450.0,0,0,1,1,0,0,0,9,0
-1780251417932797269,9.00,usd,,,,,,,,,,0,1
-1931934848015692767,,,2,36052.0,0,0,0,1,1,0,0,2,0
-198335330654373850,29.00,usd,,,,,,,,,,,
-2045252605391430464,19.00,usd,1,104413.0,0,0,0,1,0,0,0,1,0
-2100711126391124797,9.00,usd,2,444627.0,0,0,0,2,0,0,0,,
-2161703530464320193,15.00,usd,1,554404.0,0,0,0,1,0,0,0,8,0
-2236153142200872499,90.00,usd,1,46858.0,0,0,0,1,0,0,0,4,4
-2356056824570318638,9.00,usd,1,,0,1,0,0,0,0,0,0,3
-2388525720851191231,,,1,363629.0,0,0,0,1,0,0,0,1,0
-2428762405910682350,58.00,usd,,,,,,,,,,0,3
-2543847423345768677,19.00,usd,4,46855.0,0,0,0,4,0,0,0,0,1
-2656532200238654847,,,,,,,,,,,,23,0
-310065408242747229,18.00,usd,,,,,,,,,,25,0
-3517443315092285984,19.00,usd,,,,,,,,,,14,0
-3517608627860817250,18.00,usd,2,392413.0,0,1,0,1,0,0,0,6,1
-3719246210040496370,,,,,,,,,,,,0,1
-3868903614684195224,9.00,usd,1,,0,0,1,0,0,0,0,19,0
-3989981078672729326,30.00,usd,4,406826.5,0,1,1,2,0,0,0,,
-4053624701340042465,9.00,usd,3,283210.3333333333,0,0,0,3,0,0,0,,
-420071859896429842,19.00,usd,,,,,,,,,,12,1
-4297574718434271366,38.00,usd,2,687603.0,0,0,1,1,0,0,0,7,2
-4524183268015576634,29.00,usd,1,658814.0,0,1,0,0,0,0,0,2,2
-4887945126447160819,,,4,412236.75,0,0,0,3,1,0,0,,
-490445290153013382,,,2,453631.5,0,0,0,2,0,0,0,,
